"Site_ID","Study","General_Location","Specific_Location","State","Region","Latitude","Longitude","Collaborator","Matrix","Scientific_Name","Calendar_Year","Unit","Laboratory","TechMemo_Group","Sum","Count"
"LITN","Mussel Watch","Long Island Sound","Throgs Neck","New York","North Atlantic Coast",40.8166941125267,-73.7983058874733,"","Oyster","Crassostrea virginica","2021","ng/dry g","TDI-BI","Total PAHs",2952.043,39
"LJLJ","Mussel Watch","La Jolla","Point La Jolla","California","Pacific Coast",32.8515,-117.273805133561,"","Mussel","Mytilus californianus","2018","ng/dry g","TDI-BI","Total PAHs",51.931,39
"LMAC","Mussel Watch","Lower Laguna Madre","Arroyo Colorado","Texas","Gulf Coast",26.2825,-97.285307006076,"","Oyster","Crassostrea virginica","2017","ng/dry g","TDI-BI","Total PAHs",19.525,39
"LMAG.0","Mussel Watch","Lake Michigan","Algoma","Wisconsin","Great Lakes",44.60111,-87.41889,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",506.834,39
"LMCB","Mussel Watch","Lake Michigan","Calumet Breakwater","Indiana","Great Lakes",41.7271882314903,-87.495,"","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",447.546,39
"LMGF.03","Mussel Watch","Lake Michigan","Green Bay Fox River","Wisconsin","Great Lakes",44.54132,-88.00164,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",1136.867,39
"LMHB","Mussel Watch","Lake Michigan","Holland Breakwater","Michigan","Great Lakes",42.7731928907366,-86.215,"","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",274.572,39
"LMHM","Mussel Watch","Lake Michigan","Hammond Marina","Indiana","Great Lakes",41.698682375317,-87.508282375317,"","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",809.849,39
"LMKW.0","Mussel Watch","Lake Michigan","Kewaunee River","Wisconsin","Great Lakes",44.4591,-87.49912,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",612.309,39
"LMKZ","Mussel Watch","Lake Michigan","Kalamazoo River","Michigan","Great Lakes",42.6766,-86.2141,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",643.294,39
"LMMB.0","Mussel Watch","Lake Michigan","Milwaukee Bay","Wisconsin","Great Lakes",43.03216667,-87.89516667,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",3567.684,39
"LMMB.01","Mussel Watch","Lake Michigan","Milwaukee Bay","Wisconsin","Great Lakes",43.00781,-87.887245,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",5080.094,39
"LMMB.04","Mussel Watch","Lake Michigan","Milwaukee Bay","Wisconsin","Great Lakes",43.043199,-87.887841,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",4394.765,39
"LMML.01","Mussel Watch","Lake Michigan","Muskegon Lake","Michigan","Great Lakes",43.227189,-86.34676,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",246.835,39
"LMML.02","Mussel Watch","Lake Michigan","Muskegon Lake","Michigan","Great Lakes",43.223957,-86.345127,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",239.725,39
"LMML.03","Mussel Watch","Lake Michigan","Muskegon Lake","Michigan","Great Lakes",43.227933,-86.341927,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",183.555,39
"LMMQ","Mussel Watch","Lake Michigan","Manistique River","Michigan","Great Lakes",45.94578,-86.2497,"GL-2010","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",105.337,39
"LMMQ.03b","Mussel Watch","Lake Michigan","Manistique River","Michigan","Great Lakes",45.945433,-86.249128,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",246.572,39
"LMMW.0","Mussel Watch","Lake Michigan","Manitowoc","Wisconsin","Great Lakes",44.09338,-87.64553,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",1024.74,39
"LMMW.01","Mussel Watch","Lake Michigan","Manitowoc","Wisconsin","Great Lakes",44.10377,-87.62707,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",118.785,39
"LMNC","Mussel Watch","Lake Michigan","North Chicago","Illinois","Great Lakes",42.3046915663774,-87.8273084336226,"","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",699.337,39
"LMPI","Mussel Watch","Lower Laguna Madre","Port Isabel","Texas","Gulf Coast",26.0748067076166,-97.1995,"","Oyster","Crassostrea virginica","2017","ng/dry g","TDI-BI","Total PAHs",135.964,39
"LMPS.0","Mussel Watch","Lake Michigan","Port Sheldon","Michigan","Great Lakes",42.90167,-86.21542,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",185.98,39
"LMSB","Mussel Watch","Lower Laguna Madre","South Bay","Texas","Gulf Coast",26.0431945117668,-97.176,"","Oyster","Crassostrea virginica","2017","ng/dry g","TDI-BI","Total PAHs",40.938,39
"LMSJ","Mussel Watch","Lake Michigan","Saint Joseph River","Michigan","Great Lakes",42.11651,-86.49393,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",946.13,39
"LMSR.01","Mussel Watch","Lake Michigan","Sheboygan River","Wisconsin","Great Lakes",43.75071,-87.69496,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",1497.992,39
"LMSR.02","Mussel Watch","Lake Michigan","Sheboygan River","Wisconsin","Great Lakes",43.75267,-87.69753,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",1665.682,39
"LMSR.03","Mussel Watch","Lake Michigan","Sheboygan River","Wisconsin","Great Lakes",43.75075,-87.70045,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",1147.256,39
"LMTR.0","Mussel Watch","Lake Michigan","Two Rivers","Wisconsin","Great Lakes",44.14326,-87.56232,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",631.268,39
"LMWH","Mussel Watch","Lake Michigan","Waukegan Harbor","Illinois","Great Lakes",42.36263,-87.8119,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",611.075,39
"LMWH.01","Mussel Watch","Lake Michigan","Waukegan Harbor","Illinois","Great Lakes",42.36145,-87.81434,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",785.126,39
"LMWH.03","Mussel Watch","Lake Michigan","Waukegan Harbor","Illinois","Great Lakes",42.36029,-87.81363,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",789.186,39
"LMWL","Mussel Watch","Lake Michigan","White Lake","Michigan","Great Lakes",43.37503,-86.426782,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",79.401,39
"LOCV.0","Mussel Watch","Lake Ontario","Cape Vincent","New York","Great Lakes",44.14416667,-76.32466667,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",30.167,39
"LOFC.0","Mussel Watch","Lake Ontario","Fourmile Creek","New York","Great Lakes",43.28401,-79.00198,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",113.675,39
"LOGR.0","Mussel Watch","Lake Ontario","Genesee River","New York","Great Lakes",43.25997,-77.60244,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",1581.663,39
"LOOC","Mussel Watch","Lake Ontario","Olcott","New York","Great Lakes",43.3553068130441,-78.6866931869559,"","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",94.503,39
"LOOR.1","Mussel Watch","Lake Ontario","Oswego River","New York","Great Lakes",43.46526,-76.51595,"GLRI","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",310.883,39
"LOOS","Mussel Watch","Lake Ontario","Oswego","New York","Great Lakes",43.4528083777034,-76.5508083777034,"","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",66.077,39
"LORC","Mussel Watch","Lake Ontario","Rochester","New York","Great Lakes",43.2578068163855,-77.4953068163855,"","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",206.582,39
"LOSL","Mussel Watch","Lake Ontario","St Lawrence River","New York","Great Lakes",44.979866,-74.891616,"","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",90.064,39
"LSAB","Mussel Watch","Lake St. Clair","Anchor Bay","Michigan","Great Lakes",42.6491902942668,-82.711,"","Mussel","Dreissena species","2022","ng/dry g","TDI-BI","Total PAHs",113.228,39
"MABI","Mussel Watch","Boston Harbor","Brewster Island","Massachusetts","North Atlantic Coast",42.34281,-70.87763,"Gulfwatch","Mussel","Mytilus edulis","2016","ng/dry g","TDI-BI","Total PAHs",197.2253,39
"MACO","Mussel Watch","Cohassett","Cohassett","Massachusetts","North Atlantic Coast",42.25235,-70.79486,"Gulfwatch","Mussel","Mytilus edulis","2016","ng/dry g","TDI-BI","Total PAHs",137.2623,39
"MADI","Mussel Watch","Deer Island","Deer Island","Massachusetts","North Atlantic Coast",42.34396,-70.95489,"Gulfwatch","Mussel","Mytilus edulis","2015","ng/dry g","TDI-BI","Total PAHs",1012.9197,39
"MADI","Mussel Watch","Deer Island","Deer Island","Massachusetts","North Atlantic Coast",42.34396,-70.95489,"Gulfwatch","Mussel","Mytilus edulis","2016","ng/dry g","TDI-BI","Total PAHs",372.9103,39
"MAME","Mussel Watch","Merrimac","Merrimac River","Massachusetts","North Atlantic Coast",42.81229,-70.82187,"Gulfwatch","Mussel","Mytilus edulis","2016","ng/dry g","TDI-BI","Total PAHs",318.3757,39
"MAME","Mussel Watch","Merrimac","Merrimac River","Massachusetts","North Atlantic Coast",42.81229,-70.82187,"Gulfwatch","Mussel","Mytilus edulis","2015","ng/dry g","TDI-BI","Total PAHs",530.3769,39
"MAMF","Mussel Watch","Macombers Creek","Macombers Creek","Massachusetts","North Atlantic Coast",42.15732,-70.7084,"Gulfwatch","Mussel","Mytilus edulis","2016","ng/dry g","TDI-BI","Total PAHs",134.4858,39
"MANR","Mussel Watch","Neponset River","Neponset River","Massachusetts","North Atlantic Coast",42.30009,-71.04062,"Gulfwatch","Mussel","Mytilus edulis","2015","ng/dry g","TDI-BI","Total PAHs",2035.9336,39
"MANR","Mussel Watch","Neponset River","Neponset River","Massachusetts","North Atlantic Coast",42.30009,-71.04062,"Gulfwatch","Mussel","Mytilus edulis","2016","ng/dry g","TDI-BI","Total PAHs",1404.9966,39
"MAPR","Mussel Watch","Pines River","Pines River","Massachusetts","North Atlantic Coast",42.43062,-70.98016,"Gulfwatch","Mussel","Mytilus edulis","2016","ng/dry g","TDI-BI","Total PAHs",664.3811,39
"MASN","Mussel Watch","Mill Creek","Sandwich","Massachusetts","North Atlantic Coast",41.75,-70.4,"Gulfwatch","Mussel","Mytilus edulis","2015","ng/dry g","TDI-BI","Total PAHs",93.8385,39
"MAWR","Mussel Watch","Weir River Estuary","Weir River","Massachusetts","North Atlantic Coast",42.26287,-70.86867,"Gulfwatch","Mussel","Mytilus edulis","2016","ng/dry g","TDI-BI","Total PAHs",385.3745,39
"MBCB","Mussel Watch","Matagorda Bay","Carancahua Bay","Texas","Gulf Coast",28.665,-96.383,"","Oyster","Crassostrea virginica","2017","ng/dry g","TDI-BI","Total PAHs",34.032,39
"MBDR","Mussel Watch","Mobile Bay","Dog River","Alabama","Gulf Coast",30.5916925993355,-88.0398074006645,"","Oyster","Crassostrea virginica","2017","ng/dry g","TDI-BI","Total PAHs",191.234,39
"MBGP","Mussel Watch","Matagorda Bay","Gallinipper Point","Texas","Gulf Coast",28.578806139442,-96.563,"","Oyster","Crassostrea virginica","2017","ng/dry g","TDI-BI","Total PAHs",234.702,39
"MBNR","Mussel Watch","Massachusetts Bay","North River","Massachusetts","North Atlantic Coast",42.1603060076605,-70.7425,"","Mussel","Mytilus edulis","2016","ng/dry g","TDI-BI","Total PAHs",140.4143,39
"MBTH","Mussel Watch","Moriches Bay","Tuthill Point","New York","North Atlantic Coast",40.7766934373675,-72.7558065626325,"","Mussel","Mytilus edulis","2021","ng/dry g","TDI-BI","Total PAHs",1109.837,39
"MBVB","Mussel Watch","Mission Bay","Ventura Bridge","California","Pacific Coast",32.7675,-117.242,"","Mussel","Mytilus californianus","2018","ng/dry g","TDI-BI","Total PAHs",274.415,39
"MDSJ","Mussel Watch","Marina Del Rey","South Jetty","California","Pacific Coast",33.9618092490087,-118.458,"","Mussel","Mytilus californianus","2018","ng/dry g","TDI-BI","Total PAHs",1615.632,39
"MEBB","Mussel Watch","Boothbay Harbor","Boothbay Harbor","Maine","North Atlantic Coast",43.8513,-69.62688,"Gulfwatch","Mussel","Mytilus edulis","2015","ng/dry g","TDI-BI","Total PAHs",976.5185,39
"MEBB","Mussel Watch","Boothbay Harbor","Boothbay Harbor","Maine","North Atlantic Coast",43.8513,-69.62688,"Gulfwatch","Mussel","Mytilus edulis","2016","ng/dry g","TDI-BI","Total PAHs",1569.8758,39
"MECC","Mussel Watch","Piscataqua / Salmon Falls","Clark Cove","Maine","North Atlantic Coast",43.077,-70.72389,"Gulfwatch","Mussel","Mytilus edulis","2015","ng/dry g","TDI-BI","Total PAHs",216.9032,39
"MECC","Mussel Watch","Piscataqua / Salmon Falls","Clark Cove","Maine","North Atlantic Coast",43.077,-70.72389,"Gulfwatch","Mussel","Mytilus edulis","2016","ng/dry g","TDI-BI","Total PAHs",104.6124,39
"MEFP","Mussel Watch","Penobscot","Fort Point","Maine","North Atlantic Coast",44.46814,-68.80958,"Gulfwatch","Mussel","Mytilus edulis","2015","ng/dry g","TDI-BI","Total PAHs",115.9123,39
"MEKN","Mussel Watch","Kennebec","Perkins Island","Maine","North Atlantic Coast",43.78483,-69.78492,"Gulfwatch","Mussel","Mytilus edulis","2015","ng/dry g","TDI-BI","Total PAHs",111.5396,39
"MEKN","Mussel Watch","Kennebec","Perkins Island","Maine","North Atlantic Coast",43.78483,-69.78492,"Gulfwatch","Mussel","Mytilus edulis","2016","ng/dry g","TDI-BI","Total PAHs",125.7996,39
"MEPH","Mussel Watch","Stroudwater-Fore","Portland Harbor","Maine","North Atlantic Coast",43.64438,-70.25153,"Gulfwatch","Mussel","Mytilus edulis","2016","ng/dry g","TDI-BI","Total PAHs",1791.9339,39
"MEPH","Mussel Watch","Stroudwater-Fore","Portland Harbor","Maine","North Atlantic Coast",43.64438,-70.25153,"Gulfwatch","Mussel","Mytilus edulis","2015","ng/dry g","TDI-BI","Total PAHs",1360.259,39
"MEPI","Mussel Watch","Penobscot","Pickering Island","Maine","North Atlantic Coast",44.26699,-68.74841,"Gulfwatch","Mussel","Mytilus edulis","2015","ng/dry g","TDI-BI","Total PAHs",31.3559,39
"MEPR","Mussel Watch","Presumpscot","Presumpscot River","Maine","North Atlantic Coast",43.69155,-70.24677,"Gulfwatch","Mussel","Mytilus edulis","2016","ng/dry g","TDI-BI","Total PAHs",432.7078,39
"MERY","Mussel Watch","Royal River","Royal River","Maine","North Atlantic Coast",43.79,-70.14121,"Gulfwatch","Mussel","Mytilus edulis","2015","ng/dry g","TDI-BI","Total PAHs",91.1747,39
"MESA","Mussel Watch","Saco","Saco River","Maine","North Atlantic Coast",43.4599,-70.37257,"Gulfwatch","Mussel","Mytilus edulis","2016","ng/dry g","TDI-BI","Total PAHs",88.5013,39
"MEUR","Mussel Watch","Union River","Union River","Maine","North Atlantic Coast",44.50013,-68.43204,"Gulfwatch","Mussel","Mytilus edulis","2016","ng/dry g","TDI-BI","Total PAHs",120.5462,39
"MSBB","Mussel Watch","Mississippi Sound","Biloxi Bay","Mississippi","Gulf Coast",30.3925,-88.8575,"","Oyster","Crassostrea virginica","2017","ng/dry g","TDI-BI","Total PAHs",174.17,39
"MSPB","Mussel Watch","Mississippi Sound","Pascagoula Bay","Mississippi","Gulf Coast",30.336,-88.5891944160766,"","Oyster","Crassostrea virginica","2017","ng/dry g","TDI-BI","Total PAHs",279.303,39
"MSPC","Mussel Watch","Mississippi Sound","Pass Christian","Mississippi","Gulf Coast",30.3023056920106,-89.3271943079894,"","Oyster","Crassostrea virginica","2017","ng/dry g","TDI-BI","Total PAHs",493.28,39
"MSPP","Mussel Watch","Merriconeag Sound","Potts Point","Maine","North Atlantic Coast",43.73955,-70.01678,"","Mussel","Mytilus edulis","2016","ng/dry g","TDI-BI","Total PAHs",50.837,39
"MULG","Mussel Watch","Point Mugu Lagoon","Point Mugu Lagoon","California","Pacific Coast",34.1023,-119.1039,"","Mussel","Mytilus californianus","2018","ng/dry g","TDI-BI","Total PAHs",173.12,39
"MUOS","Mussel Watch","Point Mugu","Old Stairs","California","Pacific Coast",34.0661913591284,-118.998217261009,"","Mussel","Mytilus californianus","2018","ng/dry g","TDI-BI","Total PAHs",103.641,39
"NBDI","Mussel Watch","Narragansett Bay","Dyer Island","Rhode Island","North Atlantic Coast",41.6048048182475,-71.3051951817525,"","Mussel","Mytilus edulis","2021","ng/dry g","TDI-BI","Total PAHs",994.124,39
"NBDU","Mussel Watch","Narragansett Bay","Dutch Island","Rhode Island","North Atlantic Coast",41.501304569001,-71.392804569001,"","Mussel","Mytilus edulis","2021","ng/dry g","TDI-BI","Total PAHs",1049.443,39
"NBNB","Mussel Watch","Naples Bay","Naples Bay","Florida","Gulf Coast",26.1118058559923,-81.7851941440077,"","Oyster","Crassostrea virginica","2017","ng/dry g","TDI-BI","Total PAHs",346.852,39
"NBPI","Mussel Watch","Narragansett Bay","Patience Island","Rhode Island","North Atlantic Coast",41.6523045616269,-71.3566954383732,"","Mussel","Mytilus edulis","2021","ng/dry g","TDI-BI","Total PAHs",1997.345,39
"NBWJ","Mussel Watch","Newport Beach","West Jetty","California","Pacific Coast",33.591,-117.89,"","Mussel","Mytilus californianus","2018","ng/dry g","TDI-BI","Total PAHs",160.057,39
"NHDP","Mussel Watch","Piscataqua River","Dover Point","New Hampshire","North Atlantic Coast",43.11966,-70.82738,"Gulfwatch","Mussel","Mytilus edulis","2015","ng/dry g","TDI-BI","Total PAHs",329.2972,39
"NHDP","Mussel Watch","Piscataqua River","Dover Point","New Hampshire","North Atlantic Coast",43.11966,-70.82738,"Gulfwatch","Mussel","Mytilus edulis","2016","ng/dry g","TDI-BI","Total PAHs",377.1458,39
"NHHS","Mussel Watch","Hampton Seabrook Estuary","Hampton Seabrook Estuary","New Hampshire","North Atlantic Coast",42.89725,-70.81624,"Gulfwatch","Mussel","Mytilus edulis","2015","ng/dry g","TDI-BI","Total PAHs",88.7707,39
"NHHS","Mussel Watch","Hampton Seabrook Estuary","Hampton Seabrook Estuary","New Hampshire","North Atlantic Coast",42.89725,-70.81624,"Gulfwatch","Mussel","Mytilus edulis","2016","ng/dry g","TDI-BI","Total PAHs",115.8352,39
"NHLH","Mussel Watch","Piscataqua River","Little Harbor","New Hampshire","North Atlantic Coast",43.05798,-70.71697,"Gulfwatch","Mussel","Mytilus edulis","2016","ng/dry g","TDI-BI","Total PAHs",138.458,39
"NHNC","Mussel Watch","New Castle","New Castle","New Hampshire","North Atlantic Coast",43.06786,-70.70817,"Gulfwatch","Mussel","Mytilus edulis","2016","ng/dry g","TDI-BI","Total PAHs",151.4793,39
"NHNM","Mussel Watch","North Mill Pond","North Mill Pond","New Hampshire","North Atlantic Coast",43.08283,-70.76345,"Gulfwatch","Mussel","Mytilus edulis","2015","ng/dry g","TDI-BI","Total PAHs",1284.7491,39
"NHPB","Mussel Watch","Newport Bay","PCH Bridge","California","Pacific Coast",33.6166,-117.904870730503,"","Mussel","Mytilus californianus","2018","ng/dry g","TDI-BI","Total PAHs",764.786,39
"NHPI","Mussel Watch","Pierce island","Pierce island","New Hampshire","North Atlantic Coast",43.07465,-70.74881,"Gulfwatch","Mussel","Mytilus edulis","2016","ng/dry g","TDI-BI","Total PAHs",302.7523,39
"NHSM","Mussel Watch","South Mill Pond","South Mill Pond","New Hampshire","North Atlantic Coast",43.07283,-70.75028,"Gulfwatch","Mussel","Mytilus edulis","2015","ng/dry g","TDI-BI","Total PAHs",1062.6364,39
"NICB","Mussel Watch","North Inlet","Clam Bank","South Carolina","South Atlantic Coast",33.33397,-79.19315,"","Oyster","Crassostrea virginica","2015","ng/dry g","TDI-BI","Total PAHs",15.8447,39
