GEOID,COMMUNITY,LATITUDE,LONGITUDE,YEAR,SHARC_HALIBUT_LBS,ADFG_SALMON_CHINOOK_NUM,ADFG_SALMON_COHO_NUM,ADFG_SALMON_CHUM_NUM,ADFG_SALMON_PINK_NUM,ADFG_SALMON_SOCK_NUM,ADFG_MINVERT_LBS,ADFG_NONSALMFISH_LBS,ADFG_MMAMMAL_NUM,USFWS_POLAR_BEAR_NUM,USFWS_SEA_OTTER_NUM,USFWS_WALRUS_NUM,ABWC_BELUGA_NUM,Halibut_kg,Invert_kg,NonSalmon_kg,Chinook_kg,Coho_kg,Chum_kg,Sockeye_kg,Pink_kg,PolarBear_kg,SeaOtter_kg,Walrus_kg,Beluga_kg
201305,ALATNA,66.5639294,-152.8380024,2008,NA,16,0,66,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,0,165,0,0,NA,NA,NA,NA
201305,ALATNA,66.5639294,-152.8380024,2011,NA,NA,NA,NA,NA,NA,0,3696,0,NA,NA,NA,NA,NA,0,1676.1904761904761,NA,NA,NA,NA,NA,NA,NA,NA,NA
201420,ALEKNAGIK,59.2889609,-158.66434279999999,1990,NA,134,74,96,4,1836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1340,222,240,4131,6,NA,NA,NA,NA
201420,ALEKNAGIK,59.2889609,-158.66434279999999,1991,NA,459,236,26,0,2121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4590,708,65,4772.25,0,NA,NA,NA,NA
201420,ALEKNAGIK,59.2889609,-158.66434279999999,1992,NA,242,105,76,51,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2420,315,190,3915,76.5,NA,NA,NA,NA
201420,ALEKNAGIK,59.2889609,-158.66434279999999,1993,NA,257,42,35,4,2209,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,2570,126,87.5,4970.25,6,NA,NA,NA,1650
201420,ALEKNAGIK,59.2889609,-158.66434279999999,1994,NA,361,203,22,21,1713,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3610,609,55,3854.25,31.5,NA,NA,NA,550
201420,ALEKNAGIK,59.2889609,-158.66434279999999,1995,NA,214,107,65,0,1094,NA,NA,12,NA,NA,NA,1,NA,NA,NA,2140,321,162.5,2461.5,0,NA,NA,NA,550
201420,ALEKNAGIK,59.2889609,-158.66434279999999,1996,NA,733,134,22,19,867,NA,NA,7,NA,NA,NA,1,NA,NA,NA,7330,402,55,1950.75,28.5,NA,NA,NA,550
201420,ALEKNAGIK,59.2889609,-158.66434279999999,1997,NA,711,94,35,1,1068,NA,NA,12,NA,NA,NA,0,NA,NA,NA,7110,282,87.5,2403,1.5,NA,NA,NA,0
201420,ALEKNAGIK,59.2889609,-158.66434279999999,1998,NA,223,102,27,10,934,NA,NA,8,NA,NA,NA,0,NA,NA,NA,2230,306,67.5,2101.5,15,NA,NA,NA,0
201420,ALEKNAGIK,59.2889609,-158.66434279999999,1999,NA,235,55,13,0,1229,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2350,165,32.5,2765.25,0,NA,NA,NA,1100
201420,ALEKNAGIK,59.2889609,-158.66434279999999,2000,NA,187,134,55,0,735,NA,NA,8,NA,NA,0,1,NA,NA,NA,1870,402,137.5,1653.75,0,NA,NA,0,550
201420,ALEKNAGIK,59.2889609,-158.66434279999999,2001,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1100
201420,ALEKNAGIK,59.2889609,-158.66434279999999,2002,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1100
201420,ALEKNAGIK,59.2889609,-158.66434279999999,2004,NA,885,187,68,14,1051,NA,NA,0,NA,NA,0,2,NA,NA,NA,8850,561,170,2364.75,21,NA,NA,0,1100
201420,ALEKNAGIK,59.2889609,-158.66434279999999,2005,NA,470,105,82,6,1131,NA,NA,NA,NA,NA,0,3,NA,NA,NA,4700,315,205,2544.75,9,NA,NA,0,1650
201420,ALEKNAGIK,59.2889609,-158.66434279999999,2006,NA,482,155,95,10,1305,NA,NA,9,NA,NA,0,1,NA,NA,NA,4820,465,237.5,2936.25,15,NA,NA,0,550
201420,ALEKNAGIK,59.2889609,-158.66434279999999,2007,NA,284,94,8,0,1021,NA,NA,0,NA,NA,0,1,NA,NA,NA,2840,282,20,2297.25,0,NA,NA,0,550
201420,ALEKNAGIK,59.2889609,-158.66434279999999,2008,NA,1198,142,125,0,1844,106,40971,59,NA,NA,0,1,NA,48.07256235827664,18580.95238095238,11980,426,312.5,4149,0,NA,NA,0,550
201420,ALEKNAGIK,59.2889609,-158.66434279999999,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1100
201420,ALEKNAGIK,59.2889609,-158.66434279999999,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,550
NA,ALEXANDER CREEK,61.7255,-150.8695,1997,NA,0,6,0,0,647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,0,1455.75,0,NA,NA,NA,NA
NA,ALEXANDER CREEK,61.7255,-150.8695,2006,NA,60,0,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,0,0,225,0,NA,NA,NA,NA
201860,ALLAKAKET,66.5645439,-152.6498075,1992,NA,395,0,7820,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3950,0,19550,0,0,NA,NA,NA,NA
201860,ALLAKAKET,66.5645439,-152.6498075,1993,NA,135,3,2884,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1350,9,7210,0,0,NA,NA,NA,NA
201860,ALLAKAKET,66.5645439,-152.6498075,1995,NA,321,0,6656,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3210,0,16640,0,0,NA,NA,NA,NA
201860,ALLAKAKET,66.5645439,-152.6498075,1996,NA,82,39,5629,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,117,14072.5,0,0,NA,NA,NA,NA
201860,ALLAKAKET,66.5645439,-152.6498075,1997,NA,423,50,4186,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4230,150,10465,0,0,NA,NA,NA,NA
201860,ALLAKAKET,66.5645439,-152.6498075,1998,NA,85,0,912,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,850,0,2280,0,0,NA,NA,NA,NA
201860,ALLAKAKET,66.5645439,-152.6498075,1999,NA,108,0,2265,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1080,0,5662.5,0,0,NA,NA,NA,NA
201860,ALLAKAKET,66.5645439,-152.6498075,2000,NA,41,0,1557,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410,0,3892.5,0,0,NA,NA,NA,NA
201860,ALLAKAKET,66.5645439,-152.6498075,2001,NA,76,25,1654,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760,75,4135,0,0,NA,NA,NA,NA
201860,ALLAKAKET,66.5645439,-152.6498075,2002,NA,200,56,6342,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,168,15855,0,0,NA,NA,NA,NA
201860,ALLAKAKET,66.5645439,-152.6498075,2003,NA,306,99,4488,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3060,297,11220,0,0,NA,NA,NA,NA
201860,ALLAKAKET,66.5645439,-152.6498075,2004,NA,66,17,3335,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660,51,8337.5,11.25,0,NA,NA,NA,NA
201860,ALLAKAKET,66.5645439,-152.6498075,2005,NA,68,205,3092,0,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680,615,7730,99,0,NA,NA,NA,NA
201860,ALLAKAKET,66.5645439,-152.6498075,2006,NA,23,25,5563,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,75,13907.5,0,0,NA,NA,NA,NA
201860,ALLAKAKET,66.5645439,-152.6498075,2007,NA,53,66,4390,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,198,10975,0,0,NA,NA,NA,NA
201860,ALLAKAKET,66.5645439,-152.6498075,2008,NA,58,152,4574,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580,456,11435,0,0,NA,NA,NA,NA
201860,ALLAKAKET,66.5645439,-152.6498075,2011,NA,NA,NA,NA,NA,NA,0,136143,0,NA,NA,NA,NA,NA,0,61742.85714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA
201970,AMBLER,67.100657,-157.8478028,1994,NA,0,5,6444,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,16110,0,0,NA,NA,NA,NA
201970,AMBLER,67.100657,-157.8478028,1995,NA,1,0,8558,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,21395,11.25,1.5,NA,NA,NA,NA
201970,AMBLER,67.100657,-157.8478028,1996,NA,1,6,9102,65,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,18,22755,4.5,97.5,NA,NA,NA,NA
201970,AMBLER,67.100657,-157.8478028,1997,NA,76,2,2757,20,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760,6,6892.5,20.25,30,NA,NA,NA,NA
201970,AMBLER,67.100657,-157.8478028,1998,NA,0,0,2443,3,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6107.5,49.5,4.5,NA,NA,NA,NA
201970,AMBLER,67.100657,-157.8478028,1999,NA,0,100,626,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,300,1565,112.5,0,NA,NA,NA,NA
201970,AMBLER,67.100657,-157.8478028,2000,NA,0,0,5009,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12522.5,0,0,NA,NA,NA,NA
201970,AMBLER,67.100657,-157.8478028,2003,NA,9,48,1719,64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,144,4297.5,2.25,96,NA,NA,NA,NA
201970,AMBLER,67.100657,-157.8478028,2004,NA,33,24,3446,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,72,8615,6.75,9,NA,NA,NA,NA
201970,AMBLER,67.100657,-157.8478028,2006,NA,0,2,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,67.5,0,NA,NA,NA,NA
201970,AMBLER,67.100657,-157.8478028,2007,NA,0,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,13.5,0,NA,NA,NA,NA
202080,ANAKTUVUK PASS,68.1517915,-151.7000705,1991,NA,0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,36,0,0,0,NA,NA,NA,NA
202080,ANAKTUVUK PASS,68.1517915,-151.7000705,1992,NA,0,20,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,60,0,18,0,NA,NA,NA,NA
202080,ANAKTUVUK PASS,68.1517915,-151.7000705,1993,NA,0,15,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,45,0,33.75,0,NA,NA,NA,NA
202080,ANAKTUVUK PASS,68.1517915,-151.7000705,1994,NA,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4.5,0,NA,NA,NA,NA
202080,ANAKTUVUK PASS,68.1517915,-151.7000705,1996,NA,4,3,0,0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,9,0,78.75,0,NA,NA,NA,NA
202080,ANAKTUVUK PASS,68.1517915,-151.7000705,1997,NA,0,0,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,67.5,0,NA,NA,NA,NA
202080,ANAKTUVUK PASS,68.1517915,-151.7000705,2005,NA,0,0,0,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,101.25,0,NA,NA,NA,NA
202080,ANAKTUVUK PASS,68.1517915,-151.7000705,2007,NA,0,0,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,33.75,0,NA,NA,NA,NA
202080,ANAKTUVUK PASS,68.1517915,-151.7000705,2011,NA,NA,NA,NA,NA,NA,0,22026,0,NA,NA,NA,NA,NA,0,9989.115646258502,NA,NA,NA,NA,NA,NA,NA,NA,NA
203110,ANCHOR POINT,59.7509786,-151.7021526,1990,NA,1,10,0,0,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30,0,153,0,NA,NA,NA,NA
203110,ANCHOR POINT,59.7509786,-151.7021526,1991,NA,0,24,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,72,0,45,0,NA,NA,NA,NA
203110,ANCHOR POINT,59.7509786,-151.7021526,1992,NA,0,0,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,81,0,NA,NA,NA,NA
203110,ANCHOR POINT,59.7509786,-151.7021526,1993,NA,0,0,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,31.5,0,NA,NA,NA,NA
203110,ANCHOR POINT,59.7509786,-151.7021526,1995,NA,0,0,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,33.75,0,NA,NA,NA,NA
203110,ANCHOR POINT,59.7509786,-151.7021526,1996,NA,0,0,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,56.25,0,NA,NA,NA,NA
203110,ANCHOR POINT,59.7509786,-151.7021526,1997,NA,0,2,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,22.5,0,NA,NA,NA,NA
203110,ANCHOR POINT,59.7509786,-151.7021526,1998,NA,1,0,0,0,163,2541,1323,0,NA,NA,NA,NA,NA,1152.3809523809523,600,10,0,0,366.75,0,NA,NA,NA,NA
203110,ANCHOR POINT,59.7509786,-151.7021526,1999,NA,4,0,0,0,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0,0,423,0,NA,NA,NA,NA
203110,ANCHOR POINT,59.7509786,-151.7021526,2000,NA,8,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,0,0,112.5,0,NA,NA,NA,NA
203110,ANCHOR POINT,59.7509786,-151.7021526,2001,NA,0,0,0,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,180,0,NA,NA,NA,NA
203110,ANCHOR POINT,59.7509786,-151.7021526,2003,155,4,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,70.29478458049887,NA,NA,40,0,0,11.25,0,NA,NA,NA,NA
203110,ANCHOR POINT,59.7509786,-151.7021526,2004,1888,23,0,0,0,170,NA,NA,NA,NA,NA,NA,NA,856.235827664399,NA,NA,230,0,0,382.5,0,NA,NA,NA,NA
203110,ANCHOR POINT,59.7509786,-151.7021526,2005,942,0,0,0,0,328,NA,NA,NA,NA,NA,NA,NA,427.2108843537415,NA,NA,0,0,0,738,0,NA,NA,NA,NA
203110,ANCHOR POINT,59.7509786,-151.7021526,2006,0,30,0,0,0,389,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,300,0,0,875.25,0,NA,NA,NA,NA
203110,ANCHOR POINT,59.7509786,-151.7021526,2007,0,17,1,0,0,197,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,170,3,0,443.25,0,NA,NA,NA,NA
203110,ANCHOR POINT,59.7509786,-151.7021526,2008,218,13,0,0,0,223,NA,NA,NA,NA,NA,NA,NA,98.86621315192744,NA,NA,130,0,0,501.75,0,NA,NA,NA,NA
203110,ANCHOR POINT,59.7509786,-151.7021526,2009,529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.9092970521542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203110,ANCHOR POINT,59.7509786,-151.7021526,2010,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.02721088435374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203000,ANCHORAGE,61.177549,-149.2743541,1990,NA,839,708,62,170,22922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8390,2124,155,51574.5,255,NA,NA,NA,NA
203000,ANCHORAGE,61.177549,-149.2743541,1991,NA,1449,1632,95,43,38019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14490,4896,237.5,85542.75,64.5,NA,NA,NA,NA
203000,ANCHORAGE,61.177549,-149.2743541,1992,NA,1351,933,538,413,42036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13510,2799,1345,94581,619.5,NA,NA,NA,NA
203000,ANCHORAGE,61.177549,-149.2743541,1993,NA,1282,1010,136,7,44688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12820,3030,340,100548,10.5,NA,NA,NA,NA
203000,ANCHORAGE,61.177549,-149.2743541,1994,NA,1997,968,109,81,57336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19970,2904,272.5,129006,121.5,NA,NA,NA,NA
203000,ANCHORAGE,61.177549,-149.2743541,1995,NA,2620,2752,261,6,49254,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,26200,8256,652.5,110821.5,9,NA,NA,NA,NA
203000,ANCHORAGE,61.177549,-149.2743541,1996,NA,1746,1859,284,128,46739,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,17460,5577,710,105162.75,192,NA,NA,NA,NA
203000,ANCHORAGE,61.177549,-149.2743541,1997,NA,3408,310,131,79,78160,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,34080,930,327.5,175860,118.5,NA,NA,NA,NA
203000,ANCHORAGE,61.177549,-149.2743541,1998,NA,3195,1315,114,352,69695,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,31950,3945,285,156813.75,528,NA,NA,NA,NA
203000,ANCHORAGE,61.177549,-149.2743541,1999,NA,3442,852,149,66,76138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34420,2556,372.5,171310.5,99,NA,NA,NA,NA
203000,ANCHORAGE,61.177549,-149.2743541,2000,NA,2823,1592,276,32,53341,NA,NA,44,0,25,1,NA,NA,NA,NA,28230,4776,690,120017.25,48,0,350,540,NA
203000,ANCHORAGE,61.177549,-149.2743541,2001,NA,2572,1352,61,8,70536,NA,NA,45,0,22,2,NA,NA,NA,NA,25720,4056,152.5,158706,12,0,308,1080,NA
203000,ANCHORAGE,61.177549,-149.2743541,2002,NA,2159,958,30,37,44807,NA,NA,0,0,33,3,NA,NA,NA,NA,21590,2874,75,100815.75,55.5,0,462,1620,NA
203000,ANCHORAGE,61.177549,-149.2743541,2003,11584,1691,964,122,390,41901,NA,NA,55,1,60,0,NA,5253.514739229025,NA,NA,16910,2892,305,94277.25,585,250,840,0,NA
203000,ANCHORAGE,61.177549,-149.2743541,2004,34552,2420,1356,106,414,52315,NA,NA,47,4,58,0,NA,15669.841269841269,NA,NA,24200,4068,265,117708.75,621,1000,812,0,NA
203000,ANCHORAGE,61.177549,-149.2743541,2005,23871,1632,673,158,169,57101,NA,NA,25,1,63,0,NA,10825.850340136054,NA,NA,16320,2019,395,128477.25,253.5,250,882,0,NA
203000,ANCHORAGE,61.177549,-149.2743541,2006,20269,1714,616,131,91,53216,NA,NA,25,0,105,0,NA,9192.290249433107,NA,NA,17140,1848,327.5,119736,136.5,0,1470,0,NA
203000,ANCHORAGE,61.177549,-149.2743541,2007,16415,2076,492,167,86,56996,NA,NA,NA,0,68,1,NA,7444.444444444444,NA,NA,20760,1476,417.5,128241,129,0,952,540,NA
203000,ANCHORAGE,61.177549,-149.2743541,2008,7692,1651,1035,167,320,36422,NA,NA,0,0,66,0,NA,3488.4353741496598,NA,NA,16510,3105,417.5,81949.5,480,0,924,0,NA
203000,ANCHORAGE,61.177549,-149.2743541,2009,12991,NA,NA,NA,NA,NA,NA,NA,NA,0,26,0,NA,5891.609977324263,NA,NA,NA,NA,NA,NA,NA,0,364,0,NA
203000,ANCHORAGE,61.177549,-149.2743541,2010,580,NA,NA,NA,NA,NA,NA,NA,NA,0,47,0,NA,263.03854875283446,NA,NA,NA,NA,NA,NA,NA,0,658,0,NA
203000,ANCHORAGE,61.177549,-149.2743541,2011,0,NA,NA,NA,NA,NA,NA,NA,NA,0,66,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,924,NA,NA
203220,ANDERSON,64.3096341,-149.1629188,1990,NA,0,0,0,0,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,274.5,0,NA,NA,NA,NA
203220,ANDERSON,64.3096341,-149.1629188,1991,NA,6,0,0,0,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,0,0,290.25,0,NA,NA,NA,NA
203220,ANDERSON,64.3096341,-149.1629188,1992,NA,0,8,0,0,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24,0,321.75,0,NA,NA,NA,NA
203220,ANDERSON,64.3096341,-149.1629188,1993,NA,2,0,0,0,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,238.5,0,NA,NA,NA,NA
203220,ANDERSON,64.3096341,-149.1629188,1994,NA,8,0,0,0,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,0,0,362.25,0,NA,NA,NA,NA
203220,ANDERSON,64.3096341,-149.1629188,1995,NA,1,0,0,0,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,335.25,0,NA,NA,NA,NA
203220,ANDERSON,64.3096341,-149.1629188,1996,NA,3,0,0,0,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0,0,380.25,0,NA,NA,NA,NA
203220,ANDERSON,64.3096341,-149.1629188,1997,NA,2,0,0,0,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,222.75,0,NA,NA,NA,NA
203220,ANDERSON,64.3096341,-149.1629188,1998,NA,3,14,0,0,513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,42,0,1154.25,0,NA,NA,NA,NA
203220,ANDERSON,64.3096341,-149.1629188,1999,NA,10,0,0,0,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,216,0,NA,NA,NA,NA
203220,ANDERSON,64.3096341,-149.1629188,2000,NA,24,4,0,0,507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,12,0,1140.75,0,NA,NA,NA,NA
203220,ANDERSON,64.3096341,-149.1629188,2001,NA,18,0,0,0,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0,0,713.25,0,NA,NA,NA,NA
203220,ANDERSON,64.3096341,-149.1629188,2002,NA,1,20,0,0,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,60,0,326.25,0,NA,NA,NA,NA
203220,ANDERSON,64.3096341,-149.1629188,2003,NA,1,9,0,0,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,27,0,204.75,0,NA,NA,NA,NA
203220,ANDERSON,64.3096341,-149.1629188,2004,NA,0,0,0,0,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,229.5,0,NA,NA,NA,NA
203220,ANDERSON,64.3096341,-149.1629188,2005,NA,4,2,0,0,421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,6,0,947.25,0,NA,NA,NA,NA
203220,ANDERSON,64.3096341,-149.1629188,2006,NA,6,9,0,0,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,27,0,623.25,0,NA,NA,NA,NA
203220,ANDERSON,64.3096341,-149.1629188,2007,NA,2,10,0,0,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30,0,306,0,NA,NA,NA,NA
203220,ANDERSON,64.3096341,-149.1629188,2008,NA,2,9,0,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,27,0,101.25,0,NA,NA,NA,NA
203440,ANGOON,57.4407168,-134.4777118,1990,NA,0,248,58,150,2064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,744,145,4644,225,NA,NA,NA,NA
203440,ANGOON,57.4407168,-134.4777118,1991,NA,0,350,48,150,1392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1050,120,3132,225,NA,NA,NA,NA
203440,ANGOON,57.4407168,-134.4777118,1992,NA,0,320,0,100,1538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,960,0,3460.5,150,NA,NA,NA,NA
203440,ANGOON,57.4407168,-134.4777118,1993,NA,0,850,2,0,1802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2550,5,4054.5,0,NA,NA,NA,NA
203440,ANGOON,57.4407168,-134.4777118,1994,NA,0,446,206,180,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1338,515,5850,270,NA,NA,NA,NA
203440,ANGOON,57.4407168,-134.4777118,1995,NA,0,486,128,230,1872,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,0,1458,320,4212,345,NA,NA,NA,NA
203440,ANGOON,57.4407168,-134.4777118,1996,NA,0,1388,376,786,5586,17677,4135,134,NA,NA,NA,NA,NA,8016.780045351474,1875.283446712018,0,4164,940,12568.5,1179,NA,NA,NA,NA
203440,ANGOON,57.4407168,-134.4777118,1997,NA,0,1374,408,578,4698,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,0,4122,1020,10570.5,867,NA,NA,NA,NA
203440,ANGOON,57.4407168,-134.4777118,1998,NA,0,1286,176,350,5450,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,0,3858,440,12262.5,525,NA,NA,NA,NA
203440,ANGOON,57.4407168,-134.4777118,1999,NA,0,784,8,86,4360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2352,20,9810,129,NA,NA,NA,NA
203440,ANGOON,57.4407168,-134.4777118,2000,NA,0,472,160,62,4316,NA,NA,64,NA,0,NA,NA,NA,NA,NA,0,1416,400,9711,93,NA,0,NA,NA
203440,ANGOON,57.4407168,-134.4777118,2001,NA,4,824,130,250,4450,NA,NA,85,NA,0,NA,NA,NA,NA,NA,40,2472,325,10012.5,375,NA,0,NA,NA
203440,ANGOON,57.4407168,-134.4777118,2002,NA,0,126,66,210,2356,NA,NA,73,NA,0,NA,NA,NA,NA,NA,0,378,165,5301,315,NA,0,NA,NA
203440,ANGOON,57.4407168,-134.4777118,2003,20283,0,134,8,22,5596,NA,NA,55,NA,2,NA,NA,9198.639455782313,NA,NA,0,402,20,12591,33,NA,28,NA,NA
203440,ANGOON,57.4407168,-134.4777118,2004,42679,0,131,71,131,1806,NA,NA,47,NA,0,NA,NA,19355.555555555555,NA,NA,0,393,177.5,4063.5,196.5,NA,0,NA,NA
203440,ANGOON,57.4407168,-134.4777118,2005,24273,0,34,0,70,734,NA,NA,NA,NA,0,NA,NA,11008.163265306122,NA,NA,0,102,0,1651.5,105,NA,0,NA,NA
203440,ANGOON,57.4407168,-134.4777118,2006,16875,0,44,0,20,1436,NA,NA,46,NA,0,NA,NA,7653.061224489796,NA,NA,0,132,0,3231,30,NA,0,NA,NA
203440,ANGOON,57.4407168,-134.4777118,2007,16429,6,134,0,95,146,NA,NA,NA,NA,0,NA,NA,7450.79365079365,NA,NA,60,402,0,328.5,142.5,NA,0,NA,NA
203440,ANGOON,57.4407168,-134.4777118,2008,13476,0,124,16,0,660,NA,NA,0,NA,0,NA,NA,6111.56462585034,NA,NA,0,372,40,1485,0,NA,0,NA,NA
